"speaker","text","neg","neu","pos","compound","start_time","end_time","length"
"YANG","We can't always be focusing on some of the  the  the distressed stories.  And if you go to a factory here in Michigan you will not find wall-to-wall immigrants; you will find wall-to-wall robots and machines.  Immigrants are being scapegoated for issues they have nothing to do with in our economy.","0.054","0.946","0.0","-0.4215",3262.14,3276.5,14.360000000000127
"YANG"," Immigrants are being scapegoated for issues they have nothing to do with in our economy.","0.0","1.0","0.0","0.0",3276.51,3277.55,1.0399999999999636
"LEMON"," Thank you Mr. Yang.  Senator Booker you have a plan that would quote ""virtually eliminate immigration detention.""  Does that mean that the roughly 55000 migrants currently in detention would be released into the United States?","0.064","0.799","0.137","0.4215",3278.19,3292.06,13.86999999999989
"BOOKER"," Well first of all I just want to say again tonight we are playing into Republican hands who have a very different view and they're trying to divide us against each other.  I'm listening to the language of my colleagues.  No Mr. Vice President we are not going to just let people cross the border.  An unlawful crossing is an unlawful crossing if you do it in the civil courts or if you do in the criminal courts.","0.068","0.868","0.064","-0.34",3292.7999999999997,3315.09,22.29000000000042
"BOOKER","But the criminal courts is what is giving Donald Trump the ability to truly violate the human rights of people coming to our country who no one surrenders their human rights.  And so doing it through the civil courts means that you won't need these awful detention facilities that I have been to; seeing children sleeping on pavement people being put in cages nursing mothers small children.","0.142","0.731","0.127","-0.3004",3315.09,3340.1,25.009999999999764
"BOOKER","This is not necessary.  We have seen using the civil system piloted programs that have 100 percent compliance with the civil courts where people are evaluated.  If they have no justifiable reason to be here they are returned.  If they are like the people I met in Juarez who were survivors of sexual assault who we wouldn't even let come and present for asylum.  We are butchering our values -","0.08","0.851","0.069","-0.2023",3340.11,3366.439999,26.329999000000043
"LEMON"," Senator -","0.0","1.0","0.0","0.0",3366.47,3366.7,0.2300000000000182
"BOOKER"," - and making ourselves less safe.","0.0","0.605","0.395","0.3832",3366.76,3367.5299999999997,0.7699999999995271
"LEMON"," Senator Booker thank you very much.  Mr. Vice President your response?","0.0","0.8","0.2","0.3612",3367.57,3369.94,2.369999999999891
"BIDEN"," I agree with the Senator.  The asylum process is a real process and this president is ruining it.  It has nothing to do with that section of law.  That's what he's doing number one.  Number two we should in fact - and we had proposed and we tried to get passed in our administration I proposed significantly increasing the number of legal immigrants who are able to come.","0.029","0.854","0.116","0.4404",3371.25,3388.07,16.820000000000164
"BIDEN","This country can tolerate a heck of a lot more people.  And the reason we're the country we are is we've been able to cherry pick from the best of every culture.  Immigrants built this country.  That's why we're so special.  It took courage.  It took resilience.  It took absolutely confidence for them to come.  And we should be encouraging these people.","0.0","0.755","0.245","0.9577",3388.31,3405.3100000000004,17.000000000000455
"LEMON"," Thank you.","0.0","0.286","0.714","0.3612",999999999,0,-999999999
"BIDEN"," And by the way anybody that crosses the stage with a - with a - with a PhD you should get a green card for seven years.  We should keep them here.","0.0","1.0","0.0","0.0",3405.84,3412.519999,6.6799989999999525
"LEMON"," Thank you.  Thank you very much Mr. Vice President.  Governor Inslee what's your response?","0.0","0.706","0.294","0.6124",3412.54,3415.5200000000004,2.980000000000473
"INSLEE"," I think we're missing two central statements we need to make.  Number one we can no longer allow a white nationalist to be in the White House number one.","0.142","0.712","0.146","-0.2263",3417.469999,3425.5,8.030001000000084
"INSLEE","And number two - number two we have to make America what it's always been a place of refuge.  We got to boost the number of people we accept.  I'm proud of being the first governor saying send us your Syrian refugees.  I'm proud to have been the first governor to stand up against Donald Trump's Muslim ban.  I'm proud to have sued him 21 times and beat him 21 times in a row.  I'm ready for November 2020.","0.04","0.728","0.232","0.9246",3426.32,3452.66,26.33999999999969
"LEMON"," Go ahead.  Mayor de Blasio please your response?","0.0","0.753","0.247","0.3182",3455.0299999999997,3456.7,1.6700000000000728
"DE BLASIO"," Two points.  One it's all kind of charade because there's 11 million people here and everyone in theory has broken the law but they're part of our communities now.  They're part of our economy.  They're our neighbors.  Why are we even discussing on one level whether it's a civil penalty or a criminal penalty when it's an American reality?  ","0.217","0.783","0.0","-0.9398",3456.92,3475.0899999999997,18.169999999999618
"DE BLASIO","And what we need is comprehensive immigration once and for all to fix it.  Second Vice President Biden I didn't hear your response when the issue came up of all those deportations.  You were vice president of the United States.  I didn't hear whether you tried to stop them or not using your power your influence in the White House.  Do you think it was a good idea or do you think it was something that needed to be stopped?","0.049","0.859","0.092","0.5574",3475.09,3495.54,20.449999999999818
"LEMON"," Mr. Vice President -","0.0","1.0","0.0","0.0",3495.55,3496.29,0.7399999999997817
"BIDEN"," The president came along and he's the guy that came up with the idea the first time ever dealing with the dreamers.  He put that in the law.  He had talked about a comprehensive plan which he put on the - laid before the Congress saying that we should find a pathway to citizenship for people.  He said we should up the number of people that we're able to bring in to this country.","0.0","0.954","0.046","0.3182",3496.29,3516.77,20.480000000000018
"BIDEN","Lastly he also pointed out that we should go to the source of the problem and fix it where people were leaving in the first place.  So he did - to compare him to Donald Trump I think is absolutely bizarre.","0.125","0.875","0.0","-0.6478",3516.78,3528.8999999999996,12.119999999999436
"LEMON"," Thank you very much Mr. Vice President.  Congresswoman Gabbard you are a co-sponsor of the College for All Act which would make public colleges and universities free for all Americans.  One of the authors of that plan Senator Sanders believes college should be tuition-free for undocumented immigrants as well.  Do you?","0.0","0.856","0.144","0.7845",3529.1,3545.989999,16.88999899999999
"GABBARD"," I don't.  I think it's important for us to fix our legal immigration system and look at the millions of undocumented immigrants in this country who have been suffering as they've been living in the shadows.  ","0.126","0.834","0.04","-0.4926",3546.949999,3557.76,10.810001000000284
"GABBARD","And instead of putting a band-aid on this problem fix our legal immigration system to provide them with that pathway to legal residency or citizenships that they are no longer treated as second-class citizens in this country.  We've got to look at the challenge that people all across the country are facing under crushing student debt.","0.165","0.766","0.069","-0.792",3557.759999,3577.79,20.030001000000084
"GABBARD","This is something that is impacting my generation in a huge way and I believe that it is our generation that has the bold creative solutions to be able to solve it.  This is about promise for our future and we've got to make those kinds of investments.","0.0","0.746","0.254","0.891",3578.15,3592.2,14.049999999999727
"LEMON"," Thank you Congresswoman.  Mayor de Blasio what's your response?","0.0","0.762","0.238","0.3612",3592.24,3594.63,2.3900000000003274
"DE BLASIO"," Yes I  I agree with the congress member but I don't hear an answer from the vice president.  I'm confused.  I asked the vice president point blank did he use his power to stop those deportations.  He went right around the question.  ","0.133","0.784","0.083","-0.4854",3594.82,3607.71,12.889999999999873
"DE BLASIO","Mr. Vice President you want to be president of the United States you need to be able to answer the tough questions.  I guarantee you if you're debating Donald Trump he's not going to let you off the hook.  So did you say those deportations were a good idea or did you go to the president and say this is a mistake we shouldn't do it.  Which one?","0.054","0.821","0.125","0.6249",3607.71,3622.61,14.900000000000091
"BIDEN"," I was vice president.  I am not the president.  I keep my recommendation to him in private.  Unlike you I can expect you would go ahead and say whatever was said privately with him.  That is not what I do.","0.0","1.0","0.0","0.0",3622.76,3634.480001,11.720000999999684
"BIDEN","What I do say to you is he moved to fundamentally change the system.  That's what he did.  That's who did.  But much more has to be done.  Much more has to be done.","0.0","1.0","0.0","0.0",3634.49,3644.63,10.140000000000327
"DE BLASIO"," I still don't hear an answer.","0.0","1.0","0.0","0.0",3645.15,3645.4,0.25
"LEMON"," Senator Booker please respond.","0.0","0.566","0.434","0.3182",3645.469999,3646.679999,1.2100000000000364
"BOOKER"," Well a couple of things.  First of all Mr. Vice President you can't have it both ways.  You invoke President Obama more than anybody in this campaign.  You can't do it when it's convenient and then dodge it when it's not.  ","0.0","0.949","0.051","0.2732",3646.77,3656.83,10.059999999999945
"BOOKER","And the second thing that this really urkes (ph)","0.0","1.0","0.0","0.0",3657.26,3658.5,1.2399999999997817
"BOOKER","me because I heard the vice president say that if you got a PhD. you can come right into this country.  Well that's playing into what the republicans want to pit some immigrants against other immigrants.","0.0","0.856","0.144","0.4939",3658.74,3667.9700000000003,9.230000000000473
"BOOKER","From are from shithole countries and some are from worthy countries.  We need to reform this whole immigration system and begin to be the country that says everyone has worth and dignity and this should be a country that honors for everyone.","0.0","0.774","0.226","0.8689",3668.49,3682.49,14.0
"BOOKER","Don't let the republicans divide this party against itself.","0.0","0.719","0.281","0.481",3683.29,3686.25,2.9600000000000364
"LEMON"," Senator thank you.  Mr. Vice President your response.","0.0","0.737","0.263","0.3612",3686.259999,3687.71,1.4500010000001566
"BIDEN"," The fact is that's what I said about this country.  We are a country of immigrants.  All of us.  All of us.  Some here came against their will; others came because they in fact thought they could fundamentally change their lives.  And they did.  ","0.0","1.0","0.0","0.0",3688.139999,3700.78,12.640001000000211
"BIDEN","that's what we're talking about.  That's what made us great.  And the fact of the matter is I think the president of the United States Barack Obama went out of his way to try to change the system and he got pushed back significantly.","0.0","0.833","0.167","0.7906",3703.23,3715.25,12.019999999999982
"LEMON"," Senator Gillibrand what's your response?","0.0","1.0","0.0","0.0",3715.69,3717.08,1.3899999999998727
"GILLIBRAND"," Again President Trump under his administration seven children died in his custody.  In  under his administration families have been torn apart.  This party is talking about real ideas for the future.  We're talking about what we will do to change America.","0.121","0.821","0.058","-0.4404",3723.27,3739.959999,16.68999900000017
"GILLIBRAND","But we must not forget about our values.  We used to believe in this country you should treat others the way you want to be treated.  We used to believe in this country we should care about the least among us.  Let's remind the American people who we are why we are democrats and why we're running for president.","0.0","0.824","0.176","0.8613",3740.2,3755.46,15.260000000000218
"LEMON"," Senator Gillibrand thank you very much.  The debate will be right back right after this short break.","0.0","0.865","0.135","0.3612",3755.46,3759.61,4.150000000000091
"TAPPER"," Welcome back to the CNN Democratic presidential debate.  We are live from Detroit.  ","0.0","0.8","0.2","0.4588",3767.529999,3771.42,3.890001000000211
"TAPPER","I want to turn now to criminal justice.  Mr. Vice President Senator Booker called your new criminal justice reform plan quote ""an inadequate solution to what is a raging crisis in our country"" unquote.  Why is Senator Booker wrong?","0.35","0.47","0.181","-0.8934",3771.46,3787.11,15.650000000000091
"BIDEN"," Well I don't  I think he is wrong.  I think we should work together.  He has a similar plan.  I think that we should change the way we look at prisons.  ","0.106","0.822","0.072","-0.25",3787.72,3794.4,6.680000000000291
"BIDEN","Right now we're in a situation where when someone is convicted of a drug crime they end up going to jail and to prison.  They should be going to rehabilitation.  They shouldn't be going to prison.  When in prison they should be learning to read and write and not just sit in there and learn how to be better criminals.","0.237","0.722","0.04","-0.9349",3794.66,3809.7400000000002,15.080000000000382
"BIDEN","And when they get out of prison they should be in a situation where they have access to everything they would have had before including Pell grants for education including making sure that they're able to have housing public housing including they have all the opportunities that were available to them because we want them to become better citizens.","0.05","0.784","0.166","0.6908",3810.07,3826.04,15.9699999999998
"BIDEN","That's the essence of what my plan in detail lays out.  I'm happy to discuss it more in detail if the senator would want to.  And so I  you know I look  anyway that's what I think my plan  I know what my plan does and I think it's not dissimilar to what the senator said we should be working together on getting things done.","0.0","0.921","0.079","0.6124",3826.04,3843.11,17.070000000000164
"TAPPER"," Senator Booker your response? ","0.0","1.0","0.0","0.0",3843.41,3844.6,1.1900000000000546
"BOOKER"," Well my response is that this is a crisis in our country because we have treated issues of race and poverty mental health and addiction with locking people up and not lifting them up. ","0.187","0.759","0.053","-0.743",3844.73,3857.88,13.150000000000091
"BOOKER","And","0.0","1.0","0.0","0.0",3858.52,3858.92,0.40000000000009095
"BOOKER","Mr. Vice President has said that since the 1970s every major crime bill  every crime bill major and minor has had his name on it.  And Sir those are your words not  not mine.  And this is one of those instances where the house was set on fire and you claimed responsibility for those laws.  And you can't just now come out with a plan to put out that fire.  We have got to have far more bold action on criminal justice reform like having true","0.148","0.739","0.113","-0.5584",3859.06,3890.8,31.740000000000236
"TAPPER"," Thank you Senator. ","0.0","0.444","0.556","0.3612",999999999,0,-999999999
"BOOKER","  marijuana justice which means that we legalize it on a federal level","0.0","0.746","0.254","0.5267",3890.96,3895.04,4.079999999999927
"TAPPER"," Thank you Senator Booker.","0.0","0.545","0.455","0.3612",3895.06,3895.5299999999997,0.4699999999997999
"BOOKER","  and reinvest the profits in communities that have been","0.0","0.734","0.266","0.4404",3895.73,3897.9,2.1700000000000728
"TAPPER"," Thank you Senator Booker.","0.0","0.545","0.455","0.3612",3898.15,3898.4500000000003,0.3000000000001819
"BOOKER","  disproportionately targeted by marijuana enforcement.","0.0","1.0","0.0","0.0",3898.45,3901.799999,3.3499990000000253
"TAPPER"," Vice President Biden I want to give you a chance to respond. ","0.0","0.708","0.292","0.3182",3901.799999,3903.07,1.2700010000003203
"BIDEN"," The fact is that the bills that the president  that excuse me the future president here  that","0.0","0.925","0.075","0.0772",3903.639999,3908.45,4.810000999999829
"BIDEN","that the senator is talking about are bills that were passed years ago and they were passed overwhelming.  Since 2007 I for example tried to get the crack-powder-cocaine totally  disparity totally eliminated.","0.0","1.0","0.0","0.0",3908.8199999999997,3922.309999,13.489999000000353
"BIDEN","In 2007 you became mayor and you had a police department that was  you went out and you hired Rudy Giuliani's guy; you  and engaged in stop-and-frisk.  You had 75 percent of those stops reviewed as illegal.  You found yourself in a situation where three times as many African-American kids were caught in that chain and caught up.  The Justice Department came after you for saying you were  you were engaging in behavior that was inappropriate and then in fact nothing happened the entire time you were mayor.","0.055","0.855","0.09","0.5106",3922.6,3951.25,28.65000000000009
"TAPPER"," Thank you.  Senator Booker you want to respond? ","0.0","0.612","0.388","0.4215",3951.51,3953.329999,1.8199989999998252
"BOOKER"," Well first of all I'm grateful that he endorsed my presidency already.  But I'll tell you this it's no secret that I inherited a criminal  a police department with massive problems and decades-long challenges.  But the head of the ACLU has already said  the head of the New Jersey ACLU  that I put forth national standard-setting accountability.  ","0.132","0.734","0.134","-0.2263",3953.79,3973.32,19.5300000000002
"BIDEN"," That's","0.0","1.0","0.0","0.0",3973.429999,3973.6699989999997,0.23999999999978172
"BOOKER"," Mr. Vice President  Mr. Vice President I didn't interrupt you.  Please show me that respect sir.  ","0.103","0.628","0.269","0.4895",3973.67,3977.5,3.8299999999999272
"BIDEN"," I'm sorry (inaudible)","0.394","0.606","0.0","-0.0772",3977.59,3977.73,0.13999999999987267
"BOOKER"," We have a system right now that's broken.  And if you want to compare records  and frankly I'm shocked that you do","0.219","0.729","0.053","-0.6249",3978.299999,3984.6,6.300001000000066
"BOOKER","I am happy to do that.  Because all the problems that he is talking about that he created I actually led the bill that got passed into law that reverses the damage that your bills that you were frankly  to correct you Mr. Vice President  you were bragging calling it the Biden crime bill up until 2015.","0.144","0.768","0.088","-0.5719",3984.98,4002.9900000000002,18.01000000000022
"TAPPER"," Thank you Senator.  Vice President Biden?","0.0","0.667","0.333","0.3612",4003.0,4005.11,2.1100000000001273
"BIDEN"," Number one the bill he talks about is a bill that in my  our administration we passed.  We passed that bill that you added onto.  That's the bill in fact you passed.  ","0.0","0.958","0.042","0.0772",4006.059999,4014.299999,8.239999999999782
"BIDEN","And the fact of the matter is secondly there was nothing done for the entire eight years he was mayor there was nothing done to deal with the police department that was corrupt.  Why did you announce on the first day a zero tolerance policy of stop and frisk and hire Rudy Giuliani's guy in 2007 when I was trying to get rid of the crack cocaine disparity?","0.032","0.92","0.048","0.0258",4014.690001,4037.73,23.03999900000008
"BOOKER"," Mr. Vice President there's a saying in my community you're dipping into the Kool-Aid and you don't even know the flavor.  You need to come to the city of Newark and see the reforms that we put in place.  The New Jersey head of the ACLU has said that I embraced reforms not just in action but in deeds.  ","0.0","1.0","0.0","0.0",4037.74,4054.29,16.550000000000182
"BOOKER","Sir you are trying to shift the view from what you created.  There are people right now in prison for life for drug offenses because you stood up and used that ""tough on crime"" phony rhetoric that got a lot of people elected but destroyed communities like mine.  This isn't about the past sir.  This is about the present right now.  I believe in redemption.","0.161","0.773","0.066","-0.714",4054.29,4078.64,24.34999999999991
"TAPPER"," Thank you Senator.  ","0.0","0.444","0.556","0.3612",4078.65,4079.02,0.36999999999989086
"BOOKER"," I'm happy you evolved.","0.0","0.448","0.552","0.5719",4079.08,4080.06,0.9800000000000182
"TAPPER"," I want to bring in Secretary","0.0","0.755","0.245","0.0772",4080.07,4080.47,0.3999999999996362
"BOOKER"," But you've offered no redemption to the people in prison right now for life.","0.314","0.686","0.0","-0.6705",4081.17,4083.479999,2.3099990000000616
"TAPPER"," I want to bring in Secretary Castro.  Your response sir?  ","0.0","0.86","0.14","0.0772",4083.79,4085.5499999999997,1.7599999999997635
"CASTRO"," Yeah I agree with Senator Booker  I agree with Senator Booker that a lot of what Vice President helped author in '94 was a mistake.  And he has flip-flopped on these things.  And that's clear.","0.063","0.681","0.257","0.7506",4085.639999,4099.209999,13.569999999999709
"CASTRO","But let me say when we talk about criminal justice reform there are a lot of things that we can talk about  sentencing reform cash bail reform investing in public defenders diversion programs.  I'm proud that I'm the only candidate that has put forward a police reform plan because we have a police system that is broken and we need to fix it.","0.116","0.773","0.112","-0.0772",4099.21,4115.619999,16.409998999999516
"CASTRO","And whether it's the case of someone like Tamir Rice or Michael Brown or Eric Garner where the Trump Justice Department just decided not to pursue challenges","0.039","0.771","0.19","0.6886",4115.88,4126.3099999999995,10.429999999999382
"CASTRO","we need to ensure we have a national use of force standard and that we end qualified immunity for police officers so that we can hold them accountable for using excessive force.","0.0","0.92","0.08","0.3818",4126.57,4134.4400000000005,7.8700000000008
"TAPPER"," Thank you Secretary Castro.","0.0","0.545","0.455","0.3612",4134.4400000000005,4134.76,0.31999999999970896
"TAPPER"," I want to bring in  I want to bring in Governor Inslee.  Governor Inslee your response?  ","0.0","0.822","0.178","0.1531",4137.24,4139.940001,2.7000010000001566
"INSLEE"," Let me suggest that people come out to the state of Washington and see what criminal justice reform looks like our effort to reduce racial disparity.  ","0.105","0.712","0.183","0.3612",4140.309999,4149.58,9.270000999999866
"INSLEE","I'm proud that I was the first governor to offer pardons to thousands of people with drug crimes.  Now we're vacating more tens of thousands.  We've eliminated the death penalty.","0.185","0.672","0.142","-0.3818",4150.099999,4159.87,9.770000999999866
"INSLEE","And importantly we've done this:  When people come out of the legal system and they've done their responsibility to the citizens we need to make sure they can get a job.  We have banned the box so that people can actually get a job when they come out.","0.059","0.822","0.119","0.2732",4159.96,4173.15,13.1899999999996
"INSLEE","And I've got to argue with my friend Secretary Castro.  We haven't just put forward a plan.  We have adopted probably one of the best police accountability measures and trainer police officers and de-escalation techniques so we have less violence","0.128","0.72","0.152","0.2944",4173.509999,4189.29,15.780001000000084
"TAPPER"," Secretary  Secretary Castro your response to Governor Inslee?","0.0","1.0","0.0","0.0",4189.429999,4192.81,3.3800010000004477
"CASTRO"," Well that it's much more than that because what we see  and this was a good example the other day of the Department of Justice not going after Officer Pantaleo that  Officer Pantaleo used a chokehold that was prohibited by NYPD.  He did that for seven seconds.  Eleven different times Eric Garner said that he couldn't breathe.  He knew what he was doing that he was killing Eric Garner and yet he has not been brought to justice.  That police officer should be off the street.  ","0.046","0.83","0.124","0.7506",4192.84,4220.47,27.63000000000011
"TAPPER"," Mayor de Blasio?  Mayor de Blasio why is that police officer still on the force the one who killed Eric Garner?  Please respond.","0.173","0.746","0.082","-0.5514",4221.43,4231.33,9.899999999999636
"DE BLASIO"," Well let me tell you.  I know the Garner family.  They've gone through extraordinary pain.  They are waiting for justice and are going to get justice.  There's finally going to be justice.  I have confidence in that in the next 30 days in New York. ","0.059","0.662","0.279","0.9062",4231.58,4243.46,11.88000000000011
"DE BLASIO","You know why?  Because for the first time we are not waiting on the federal Justice Department which told the city of New York that we could not proceed because the Justice Department was pursuing their prosecution.  And years went by and a lot of the pain accrued.","0.115","0.764","0.121","0.0772",4243.469999,4260.360000000001,16.890001000000666
"DE BLASIO","And in the meantime what I'm working on is making sure  and I have for five years  there will never be another tragedy there will never be another Eric Garner because we're changing fundamentally how we police.","0.0","0.854","0.146","0.7018",4260.799999,4269.71,8.910001000000193
"TAPPER"," Thank you Mayor.","0.0","0.444","0.556","0.3612",4269.77,4269.93,0.15999999999985448
"DE BLASIO"," But there's one last point I have to say about the Justice Department.  The vice president for two-and-a-half of those years Mr. Vice President tell us what did you do to try and spur on the Justice Department to act in the Garner case?","0.0","0.858","0.142","0.7783",4270.39,4283.469999000001,13.079999000000498
"TAPPER"," Thank you.  Thank you Mayor.  Thank you Mayor de Blasio.  ","0.0","0.483","0.517","0.7579",4283.469999,4284.9,1.43000099999972
"TAPPER","Vice President Biden you can respond to that.","0.0","1.0","0.0","0.0",4286.11,4287.54,1.430000000000291
"BIDEN"," We did a lot.  Number one we made sure we reduced the federal prison population by 38000 people number one.  ","0.142","0.647","0.211","-0.1027",4288.46,4294.75,6.289999999999964
"BIDEN","Number two we in fact insisted that we change the rules that police engage in.  They had to have  we provided for body cameras.  We made sure  there were a lot of things that were changed in the process but 38000 people in the federal system were released under the system.","0.0","0.913","0.087","0.3612",4295.28,4309.85,14.570000000000618
"BIDEN","And so the fact is that there's a lot we've done.  But here's the deal.  The fact is that we're talking about things that occurred a long long time ago.  And now all of a sudden you know  I find it fascinating.  Everybody is talking about how terrible I am on these issues.  Barack Obama knew exactly who I was.  He had 10 lawyers do a background check on everything about me on civil rights and civil liberties and he chose me and he said it was the best decision he made.  I'll take his judgment.","0.031","0.858","0.111","0.836",4310.349999,4336.499999999999,26.150000999999065
"TAPPER"," Thank you Mr. Vice President.","0.0","0.615","0.385","0.3612",4336.719999999999,4337.209999999999,0.4899999999997817
"YANG"," May I please?","0.0","0.303","0.697","0.3182",999999999,0,-999999999
"TAPPER"," Mr. Yang your response?  ","0.0","1.0","0.0","0.0",4337.58,4339.35,1.7700000000004366
"YANG"," I speak for just about everyone watching when I say I would trust anyone on this stage much more than I would trust our current president on matters of criminal justice.  ","0.093","0.603","0.304","0.7717",4340.49,4347.47,6.980000000000473
"YANG","We cannot tear each other down.  We have to focus on beating Donald Trump in 2020.","0.167","0.833","0.0","-0.4588",4348.57,4352.989998999999,4.419998999999734
"YANG","I want to share a story that a prison guard a corrections officer in New Hampshire said to me.  He said we should pay people to stay out of jail because we spend so much when they're behind bars.  Right now we think we're saving money we just end up spending the money in much more dark and punitive ways.  We should put money directly into people's hands certainly when they come out of prison but before they go into prison.","0.143","0.805","0.052","-0.8308",4353.54,4373.71,20.170000000000073
"TAPPER"," Thank you Mr. Yang.","0.0","0.545","0.455","0.3612",4373.779999,4374.400000000001,0.6200010000002294
"TAPPER","I want to bring in Senator Gillibrand.  You heard earlier Mayor de Blasio respond to Secretary Castro on the question of why the police officer who killed Eric Garner is still on the NYPD.  Was that response adequate?  Please respond.","0.1","0.778","0.122","-0.25",4375.02,4387.79,12.769999999999527
"GILLIBRAND"," No.  He should be fired.  He should be fired now.  ","0.573","0.427","0.0","-0.8555",4388.04,4390.68,2.6400000000003274
"GILLIBRAND","I sat  I sat down with Eric Garner's mother.  And I can tell you when you've lost your son when he begged for breath when you know because you have a video when you know he said ""I can't breathe"" so many times over and over again when you know he used an illegal chokehold that person should be fired.  And as  if I was  if I was the mayor I would fire him.","0.159","0.841","0.0","-0.8979",4395.75,4417.22,21.470000000000255
"GILLIBRAND","But as president I would make sure that we had a full investigation that the report would be made public.  And if I wasn't satisfied we would have a consent decree.","0.076","0.786","0.138","0.2187",4417.38,4425.3099999999995,7.9299999999993815
"TAPPER"," I want to bring in Senator Harris now.  ","0.0","0.822","0.178","0.0772",4425.32,4426.9099989999995,1.589998999999807
"TAPPER","Senator Harris you have also been quite critical of Vice President Biden's policies on race specifically on the issues of busing in the 1970s having benefitted from busing when you were a young child.  Vice President Biden says that your current position on busing you're opposed to federally mandated busing that that position is the same as his position.  Is he right?","0.04","0.918","0.042","0.0276",4426.98,4453.639999999999,26.659999999999854
"HARRIS"," That is simply false.  And let's be very clear about this.  When Vice President Biden was in the United States Senate working with segregationists to oppose busing which was the vehicle by which we would integrate America's public schools had I been in the United States Senate at that time I would have been completely on the other side of the aisle.  ","0.0","0.87","0.13","0.8173",4454.02,4475.479999,21.459998999999698
"HARRIS","And let's be clear about this.  Had those segregationists their way I would not be a member of the United States Senate Cory Booker would not be a member of the United States Senate and Barack Obama would not have been in the position to nominate him to the title he now holds.","0.0","0.851","0.149","0.802",4475.679999,4489.12,13.440000999999938
"HARRIS","And so on that issue we could not be more apart which is that the vice president has still failed to acknowledge that it was wrong to take the position that he took at that time.","0.158","0.842","0.0","-0.7506",4490.3,4503.45,13.149999999999636
"HARRIS","Now I would like to also talk about this conversation about Eric Garner because I too met with his mother.  And one of the things that we've got to be clear about is that this president of the United States Donald Trump while he has been in office has quietly been allowing the United States Department of Justice to shut down consent decrees to stop pattern and practice investigations.","0.028","0.767","0.205","0.9153",4504.02,4523.74,19.719999999999345
"HARRIS","On that case we also know that the","0.0","1.0","0.0","0.0",4523.95,4525.58,1.6300000000001091
"TAPPER"," Thank you Senator.","0.0","0.444","0.556","0.3612",999999999,0,-999999999
"HARRIS","  Civil Rights Division  this is important.  The Civil Rights Division of the United States Department of Justice said charges should have been filed but this United States Department of Justice usurped  and I believe it is because that president did not want those charges to go forward.  And they overrode a decision by the Civil Rights Division of the United States Department of Justice.","0.069","0.653","0.278","0.9556",4526.02,4544.96,18.9399999999996
"TAPPER"," Thank you Senator.","0.0","0.444","0.556","0.3612",999999999,0,-999999999
"HARRIS"," Under my administration the Civil Rights Division","0.0","1.0","0.0","0.0",4545.0,4547.540000000001,2.540000000000873
"TAPPER"," Thank you Senator.","0.0","0.444","0.556","0.3612",999999999,0,-999999999
"HARRIS","  will rein and there will be independent investigations.  ","0.0","1.0","0.0","0.0",4547.73,4548.4,0.6700000000000728
"TAPPER"," Vice President Biden Vice President Biden I want to give you a chance to respond to what Senator Harris just said.","0.0","0.837","0.163","0.3182",4549.339999999999,4552.999999999999,3.6599999999998545
"BIDEN"," When Senator Harris was attorney general for eight years in the state of California there were two of the most segregated school districts in the country in Los Angeles and in San Francisco.  ","0.0","1.0","0.0","0.0",4553.889999,4565.409999,11.520000000000437
"BIDEN","And she did not  I didn't see a single solitary time she brought a case against them to desegregate them.  Secondly she also was in a situation where she had a police department when she was there that in fact was abusing people's right.","0.073","0.927","0.0","-0.4588",4565.419999,4579.93,14.510001000000557
"BIDEN","And the fact was that she in fact was told by her own people that her own staff that she should do something about and disclose to defense attorney's like me that you in fact have been  the police officer did something that did not give you information of what (inaudible)","0.0","0.925","0.075","0.4588",4580.22,4596.38,16.159999999999854
"BIDEN","your  your client.  She didn't do that.  She never did it.  And so what happened.","0.0","1.0","0.0","0.0",4596.59,4601.5,4.9099999999998545
"BIDEN","Along came a federal judge and said enough enough.  And he freed 1000 of these people.  If you doubt me google 1000 prisoners freed Kamala Harris.","0.18","0.652","0.168","-0.1027",4601.7,4610.3699990000005,8.669999000000644
"TAPPER"," Thank you Vice President Biden.  Senator Harris your response.","0.0","0.762","0.238","0.3612",4610.65,4613.03,2.380000000000109
"HARRIS"," That is  is simply not true.  And as attorney general of California where I ran the second largest Department of Justice in the United States second only to the United States Department of Justice I am proud of the work we did.  ","0.045","0.656","0.299","0.9212",4614.0199999999995,4627.09,13.070000000000618
"HARRIS","Work that has received national recognition for what has been the important work of reforming a criminal justice system and cleaning up the consequences of the bills that you passed when you were in the United States Senate for decades.","0.073","0.754","0.172","0.5574",4627.27,4638.71,11.4399999999996
"HARRIS","It was the work of creating the  one of the first in the nation initiatives around reentering former offenders and getting them jobs and counseling.","0.09","0.83","0.079","-0.0772",4640.07,4647.46,7.390000000000327
"TAPPER"," Thank you Senator.","0.0","0.444","0.556","0.3612",4647.46,4647.84,0.38000000000010914
"HARRIS"," I did the work as attorney general of putting body cameras on special agents in the state of California.","0.0","0.863","0.137","0.4019",4647.85,4651.33,3.4799999999995634
"TAPPER"," I want to bring in Congresswoman .","0.0","0.755","0.245","0.0772",4651.37,4652.400000000001,1.0300000000006548
"HARRIS"," And I'm proud of that work.","0.0","0.617","0.383","0.4767",4653.0,4653.9,0.8999999999996362
