speaker,word,n,total,tf,idf,tf_idf
SANDERS,fossil,6,2730,0.006396588486140725,0.9162907318741551,0.005861134745463678
SANDERS,fuel,6,2730,0.006396588486140725,0.9162907318741551,0.005861134745463678
SANDERS,healthcare,6,2730,0.006396588486140725,0.9162907318741551,0.005861134745463678
SANDERS,canada,5,2730,0.005330490405117271,2.302585092994046,0.01227390774517082
SANDERS,income,5,2730,0.005330490405117271,1.2039728043259361,0.006417765481481536
SANDERS,street,5,2730,0.005330490405117271,1.2039728043259361,0.006417765481481536
SANDERS,transform,5,2730,0.005330490405117271,1.6094379124341003,0.008579093349861941
SANDERS,billions,4,2730,0.0042643923240938165,1.6094379124341003,0.0068632746798895534
SANDERS,helped,4,2730,0.0042643923240938165,1.6094379124341003,0.0068632746798895534
WARREN,fight,13,2932,0.014508928571428572,0.5108256237659907,0.007411532487676205
WARREN,nuclear,7,2932,0.0078125,0.9162907318741551,0.007158521342766837
WARREN,chance,6,2932,0.006696428571428571,0.9162907318741551,0.006135875436657288
WARREN,giant,6,2932,0.006696428571428571,1.6094379124341003,0.010777486020764063
WARREN,deals,5,2932,0.005580357142857143,1.2039728043259361,0.006718598238425983
WARREN,ady,4,2932,0.004464285714285714,2.302585092994046,0.010279397736580561
WARREN,risk,4,2932,0.004464285714285714,1.6094379124341003,0.007184990680509376
WARREN,billionaires,3,2932,0.0033482142857142855,1.6094379124341003,0.005388743010382032
WARREN,black,3,2932,0.0033482142857142855,1.6094379124341003,0.005388743010382032
WARREN,company,3,2932,0.0033482142857142855,1.6094379124341003,0.005388743010382032
WILLIAMSON,billion,9,1760,0.016483516483516484,1.2039728043259361,0.019845705565812135
WILLIAMSON,policies,7,1760,0.01282051282051282,0.9162907318741551,0.01174731707530968
WILLIAMSON,concern,5,1760,0.009157509157509158,1.6094379124341003,0.014738442421557696
WILLIAMSON,flint,5,1760,0.009157509157509158,1.2039728043259361,0.011025391981006742
WILLIAMSON,politics,5,1760,0.009157509157509158,1.2039728043259361,0.011025391981006742
WILLIAMSON,injustice,4,1760,0.007326007326007326,2.302585092994046,0.01686875526002964
WILLIAMSON,dark,3,1760,0.005494505494505495,1.6094379124341003,0.008843065452934618
WILLIAMSON,deep,3,1760,0.005494505494505495,2.302585092994046,0.01265156644502223
WILLIAMSON,defense,3,1760,0.005494505494505495,1.6094379124341003,0.008843065452934618
WILLIAMSON,hatred,3,1760,0.005494505494505495,2.302585092994046,0.01265156644502223
